http://money.cnn.com/2013/09/10/investing/premarkets/|09/10/2013|0
http://www.cnbc.com/id/101020912|09/10/2013|0
http://online.wsj.com/ad/article/assetmanagement-family|09/10/2013|1
http://www.usatoday.com/story/money/columnist/2013/09/10/earnings-guidance-analyst-required/2693877/|09/10/2013|-1
http://online.wsj.com/article/PR-CO-20130910-905188.html|09/10/2013|1
http://online.wsj.com/news/articles/SB10001424127887323595004579067041796168838|09/10/2013|-1
http://www.cnbc.com/id/101014696|09/10/2013|0
http://www.reuters.com/finance/stocks/PGC.OQ/key-developments/article/2829267|09/10/2013|0
http://www.reuters.com/finance/stocks/overview?symbol=III.L|09/10/2013|0
http://money.usnews.com/money/personal-finance/mutual-funds/articles/2013/09/10/crash-course-4-investing-lifesavers-for-the-next-perfect-storm|09/10/2013|1
http://www.cnbc.com/id/100999819|09/10/2013|1
http://www.bloomberg.com/news/2013-09-10/agf-s-goldring-sees-institutional-business-doubling-in-5-years.html|09/10/2013|-1
http://online.wsj.com/article/PR-CO-20130910-904821.html|09/10/2013|1
http://online.wsj.com/article/PR-CO-20130910-908047.html|09/10/2013|0
http://money.cnn.com/video/investing/2013/09/10/investing-the-buzz-apple-iphone.cnnmoney|09/10/2013|-1
http://www.cnbc.com/id/101022481|09/10/2013|-1
http://online.wsj.com/article/PR-CO-20130910-907176.html|09/10/2013|0
http://www.cnbc.com/id/101020704|09/10/2013|-1
http://www.bloomberg.com/news/2013-09-10/td-to-double-advisers-in-push-for-wealthy-u-s-clients.html|09/10/2013|1
http://www.cnbc.com/id/101023633|09/10/2013|-1
http://www.cnbc.com/id/101021482|09/10/2013|0
http://www.cnbc.com/id/101022564|09/10/2013|0
http://www.marketwatch.com/story/calstrs-decides-on-new-asset-allocation-mix-2013-09-10|09/10/2013|0
http://www.cnbc.com/id/101021384|09/10/2013|0
http://online.wsj.com/news/articles/SB30001424127887323864604579066742935080038|09/10/2013|0
http://www.marketwatch.com/story/institutional-investor-report-finds-investors-prefer-jp-morgan-for-us-fixed-income-2013-09-10|09/10/2013|0
http://www.marketwatch.com/story/revolution-investing-closed-portfolio-positions-2013-09-10|09/10/2013|0
http://www.marketwatch.com/story/sei-study-private-equity-industry-sees-competition-heating-up-in-long-slow-climb-to-recovery-2013-09-10|09/10/2013|0
http://www.bloomberg.com/news/2013-09-10/looking-for-more-apples-check-growth-against-price.html|09/10/2013|-1
http://money.cnn.com/2013/09/10/investing/dow-nike-goldman-visa/|09/10/2013|1
http://www.cnbc.com/id/101021490|09/10/2013|-1
http://online.wsj.com/article/PR-CO-20130910-904833.html|09/10/2013|1
http://online.wsj.com/article/PR-CO-20130910-905796.html|09/10/2013|0
http://buzz.money.cnn.com/2013/09/10/prepare-for-takeoff-airline-stocks-are-hot/|09/10/2013|1
http://www.cnbc.com/id/101023244|09/10/2013|1
http://www.cnbc.com/id/101022167|09/10/2013|-1
http://www.marketwatch.com/story/bmc-software-completes-privatization-transaction-2013-09-10|09/10/2013|0
http://money.cnn.com/2013/09/10/investing/stocks-markets/|09/10/2013|-1
http://online.wsj.com/news/articles/SB10001424127887323838204579000623890621830|09/10/2013|0
http://money.cnn.com/2013/09/10/investing/etf-fund-flows/|09/10/2013|-1
http://www.marketwatch.com/story/caerus-global-investors-urges-dominion-diamond-corporation-to-buy-back-shares-2013-09-10|09/10/2013|1
http://online.wsj.com/article/PR-CO-20130910-906282.html|09/10/2013|0
http://www.cnbc.com/id/101021430|09/10/2013|1
http://www.usatoday.com/story/money/markets/2013/09/09/stocks-bonds-2008-financial-crisis-lehman/2781815/|09/10/2013|-1
http://www.cnbc.com/id/101024354|09/10/2013|0
http://www.cnbc.com/id/101020771|09/10/2013|0
http://www.cnbc.com/id/101023696|09/10/2013|1
http://www.marketwatch.com/story/franklin-resources-inc-announces-month-end-assets-under-management-2013-09-10|09/10/2013|1
http://www.bloomberg.com/news/2013-09-10/south-africa-s-vague-oil-law-changes-seen-deterring-investment.html|09/10/2013|-1
http://www.cnbc.com/id/101020754|09/10/2013|1
http://www.marketwatch.com/investing/stock/bita/news|10/22/2013|0
