http://www.reuters.com/finance/stocks/overview?symbol=FSLT.SI|05/13/2012|0
http://www.reuters.com/finance/stocks/overview?symbol=1758.T|05/13/2012|1
http://money.cnn.com/galleries/2012/smallbusiness/1205/gallery.mom-millionaires/7.html|05/13/2012|1
http://www.bloomberg.com/news/2012-05-12/third-seed-duke-colgate-win-ncaa-lacrosse-championship-openers.html|05/13/2012|0
http://money.cnn.com/galleries/2012/smallbusiness/1205/gallery.mom-millionaires/|05/13/2012|1
http://money.cnn.com/galleries/2012/smallbusiness/1205/gallery.mom-millionaires/4.html|05/13/2012|-1
http://money.cnn.com/galleries/2012/smallbusiness/1205/gallery.mom-millionaires/5.html|05/13/2012|0
http://www.reuters.com/finance/stocks/companyProfile?symbol=XTXI.O|05/13/2012|0
http://www.bloomberg.com/news/2012-05-13/rank-group-ing-invensys-vallourec-european-equity-preview.html|05/13/2012|0
http://www.cnbc.com/id/47407166|05/13/2012|0
http://www.bloomberg.com/news/2012-05-13/hawker-beechcraft-will-remain-standalone-company-executive-says.html|05/13/2012|0
http://www.reuters.com/finance/stocks/companyProfile?symbol=NTES.O|05/13/2012|1
http://www.bloomberg.com/news/2012-05-13/cameron-suffers-setbacks-in-u-k-opinion-polls.html|05/13/2012|-1
http://online.wsj.com/news/articles/SB10001424052702303505504577402030522609026|05/13/2012|-1
http://www.reuters.com/finance/stocks/companyProfile?symbol=CRCL|05/13/2012|0
http://www.usatoday.com/money/jobcenter/workplace/bruzzese/story/2012-05-13/worker-training-helps-employees-company/54910122/1|05/13/2012|1
http://www.bloomberg.com/news/2012-05-13/-trigger-happy-investors-boost-ipo-insurance-through-litigation.html|05/13/2012|1
http://www.bloomberg.com/news/2012-05-13/syriza-says-it-won-t-join-greek-national-unity-government.html|05/13/2012|0
http://money.usnews.com/funds/vanguard-market-neutral-fund/vmnix|05/13/2012|1
http://www.usatoday.com/money/world/story/2012-05-13/car-buying-china/54877878/1|05/13/2012|1
http://www.bloomberg.com/news/2012-05-13/billionaire-godrej-sees-growth-in-india-with-real-estate-retail.html|05/13/2012|0
http://www.bloomberg.com/news/2012-05-13/kapoor-defends-awkward-london-tower-more-eiffel-than-eyesore.html|05/13/2012|-1
http://www.bloomberg.com/news/2012-05-13/spark-in-sales-of-cars-and-trucks-drives-u-s-economy.html|05/13/2012|1
http://online.wsj.com/news/articles/SB10001424052702304177104577311921156382152|05/13/2012|-1
http://www.bloomberg.com/news/2012-05-13/hollande-jobs-pledge-faces-test-as-corporate-france-readies-cuts.html|05/13/2012|0
http://www.bloomberg.com/news/2012-05-13/credit-suisse-may-be-looking-for-ceo-successor-sonntag-reports.html|05/13/2012|0
http://www.bloomberg.com/news/2012-05-13/disney-s-avengers-sets-2nd-weekend-record-with-103-million.html|05/13/2012|-1
http://www.usatoday.com/money/smallbusiness/columnist/strauss/story/2012-05-14/mothers-day-women-in-business/54909954/1|05/13/2012|1
http://www.usatoday.com/money/industries/banking/story/2012-05-13/jpmorgan-executives-resignation/54942556/1|05/13/2012|0
http://www.reuters.com/finance/stocks/companyOfficers?symbol=KFMB.KL|05/13/2012|0
http://www.usatoday.com/money/perfi/columnist/krantz/story/2012-05-13/stock-split-google/54910728/1|05/13/2012|0
http://online.wsj.com/news/articles/SB10001424052702304371504577402773076428202|05/13/2012|0
http://online.wsj.com/news/articles/SB10001424052702304363104577390441411574290|05/13/2012|0
http://online.wsj.com/news/articles/SB10001424052702304371504577402730350768516|05/13/2012|0
