http://www.latimes.com/world/la-fg-hodge-qa-20131104,0,3432873.story|11/03/2013|-1
http://www.latimes.com/business/la-fi-stock-spotlight-ceres-20131101,0,4730157.story|11/03/2013|1
http://www.latimes.com/local/la-me-cap-calderon-20131104,0,127409.column|11/03/2013|-1
http://www.latimes.com/business/la-fi-capitol-business-beat-20131104,0,1214189.story|11/03/2013|-1
http://www.latimes.com/business/la-fi-employee-insurance-20131103,0,461167.story|11/03/2013|1
http://www.latimes.com/opinion/commentary/la-oe-kahrl-los-angeles-aqueduct-water-policy-20131103,0,3208636.story|11/03/2013|-1
http://www.latimes.com/business/realestate/la-fi-harney-20131103,0,7063017.story|11/03/2013|1
http://www.latimes.com/business/realestate/la-fi-hotprop-20131103,0,3321762.story|11/03/2013|0
http://www.latimes.com/business/realestate/la-fi-associations-20131103,0,2907857.story|11/03/2013|-1
http://www.latimes.com/business/la-fi-hiltzik-20131103,0,901196.column|11/03/2013|1
http://www.latimes.com/health/la-he-workout-wear-20131102,0,4171180.story|11/02/2013|1
http://www.latimes.com/nation/la-na-paying-for-sex-20131102,0,796675.story|11/02/2013|1
http://www.latimes.com/local/la-me-1103-lopez-elsuper-20131103,0,805850.column|11/02/2013|-1
http://www.latimes.com/sports/soccer/la-sp-baxter-soccer-20131103,0,6831928.story|11/02/2013|1
http://www.latimes.com/sports/sportsnow/la-sp-sn-breeders-cup-filly-mare-sprint-groupie-doll-20131102,0,3747587.story|11/02/2013|1
http://www.latimes.com/local/la-me-1103-cyber-attacks-20131103,0,4110214.story|11/02/2013|-1
http://www.latimes.com/entertainment/arts/culture/la-et-cm-ca-dance-theater-harlem-20131103,0,2348673.story|11/02/2013|1
http://www.latimes.com/entertainment/arts/culture/la-et-cm-wallis-annenberg,0,4716822.story|11/02/2013|1
http://www.latimes.com/food/la-fo-virbila-20131102,0,7421329.story|11/02/2013|1
http://www.latimes.com/business/autos/la-fi-hy-plug-in-hybrids-20131102,0,5830458.story|11/02/2013|1
